Wavenumbers,AZURITE EF Glair,AZURITE EF GA,BUCKTHORN Pure,BURNT UMBER Glair,BURNT UMBER GA,CALCITE Glair,CALCITE GA,CARMINE GA,CINNABAR Glair,CINNABAR GA,GAMBOGE GA,HEMATITE Glair,INDIGO GA,INDIAN YELLOW INK,LAPISLAZULI Glair,LAPISLAZULI GA,LEAD TIN YELLOW Glair,LEAD TIN YELLOW GA,LEAD WHITE Glair,LEAD WHITE GA,MINIUM Glair,MINIUM GA,MALACHITE Glair,MALACHITE GA,YELLOW OCKER Glair,YELLOW OCKER GA,ORPIMENT Glair,ORPIMENT GA,SAFFRON GA,SMALT Glair,SMALT GA,VERDIGRIS Glair,VERDIGRIS GA
2983.7340101137,0.87567663192749,0.56702584028244,0.854120075702667,1.4266517162323,0.852734446525574,0.620419770479202,1.01289328932762,1.14094525575638,0.432262003421783,0.750427037477493,0.530128359794617,0.757420986890793,0.848141133785248,0.969569265842438,0.870070457458496,0.65053653717041,0.871647983789444,0.878480017185211,0.588141143321991,0.599525630474091,0.463613539934158,0.656153917312622,0.804133921861649,0.635303378105164,1.0316134095192,0.728469640016556,0.430230483412743,0.710834324359894,0.588176369667053,0.445856869220734,0.359679758548737,1.24832791090012,1.09421262145042
2981.8703411529,0.881702542304993,0.569450587034225,0.855956673622131,1.4264315366745,0.852371633052826,0.641756057739258,1.01664170622826,1.13625991344452,0.436420828104019,0.753997206687927,0.525134146213531,0.758706539869308,0.851594090461731,0.973822712898254,0.874703884124756,0.653765380382538,0.874545872211456,0.880407392978668,0.593661963939667,0.60474693775177,0.468499511480331,0.656852841377258,0.806422919034958,0.636663287878036,1.04173946380615,0.727581888437271,0.435084208846092,0.712132751941681,0.598929822444916,0.451201975345612,0.355383396148682,1.24966609477997,1.09350770711899
2980.0066721921,0.888822913169861,0.57109010219574,0.858026742935181,1.42795878648758,0.847862303256989,0.658701926469803,1.01795223355293,1.13076108694077,0.441038489341736,0.757724583148956,0.516782522201538,0.759805828332901,0.851732224225998,0.974743753671646,0.877409517765045,0.660074502229691,0.877642810344696,0.88462096452713,0.597874194383621,0.606997758150101,0.473087280988693,0.661186724901199,0.808078408241272,0.636159121990204,1.04663914442062,0.725659132003784,0.439895883202553,0.71533477306366,0.609495341777802,0.45375794172287,0.352318286895752,1.24305534362793,1.08520475029945
2978.1430032313,0.897111237049103,0.574067145586014,0.8607257604599,1.43326717615128,0.841271162033081,0.671608924865723,1.02146926522255,1.12995511293411,0.446370005607605,0.760067284107208,0.509705990552902,0.761139839887619,0.853485345840454,0.971408575773239,0.879786193370819,0.666125237941742,0.88255363702774,0.890087962150574,0.598250061273575,0.607691556215286,0.478886991739273,0.666284382343292,0.80839866399765,0.636929273605347,1.0475566983223,0.722873389720917,0.444490894675255,0.717275381088257,0.615171313285828,0.456933856010437,0.354320645332336,1.23328226804733,1.07306095957756
2976.2793342705,0.903868913650513,0.577320426702499,0.864002913236618,1.44016844034195,0.835406005382538,0.682239770889282,1.02205231785774,1.13442003726959,0.451635420322418,0.761800557374954,0.503633618354797,0.762252181768417,0.856753408908844,0.963445007801056,0.884221911430359,0.669568091630936,0.887656420469284,0.889941334724426,0.596934467554092,0.609164744615555,0.485541760921478,0.670982390642166,0.807326644659042,0.639683306217194,1.04409211874008,0.717144072055817,0.44965560734272,0.716792434453964,0.615768671035767,0.456997334957123,0.359200179576874,1.22392165660858,1.06589061021805
2974.4156653097,0.908833920955658,0.580940067768097,0.868080854415894,1.44576734304428,0.836345732212067,0.692092925310135,1.0249961912632,1.14077186584473,0.456436783075333,0.766263842582703,0.500494956970215,0.764048129320145,0.860066026449203,0.95706507563591,0.890458703041077,0.672468036413193,0.891771733760834,0.885597944259644,0.597613990306854,0.612497717142105,0.492687970399857,0.67849412560463,0.807132720947266,0.645729333162308,1.04409673810005,0.711846262216568,0.455886051058769,0.717568039894104,0.618979007005692,0.452856779098511,0.360479593276978,1.21818190813065,1.06186550855637
2972.5519963489,0.913884222507477,0.583785176277161,0.869776725769043,1.44880354404449,0.83570271730423,0.698742061853409,1.02791121602058,1.14548677206039,0.45977309346199,0.769658505916595,0.501809567213058,0.766512155532837,0.860147923231125,0.955603122711182,0.896981477737427,0.674966812133789,0.896604299545288,0.881299614906311,0.597641110420227,0.614859253168106,0.498695343732834,0.687092363834381,0.807036250829697,0.649019569158554,1.04474014043808,0.70650988817215,0.461662396788597,0.720043182373047,0.621386051177979,0.443276107311249,0.356778264045715,1.21548187732697,1.05627483129501
2970.68832738809,0.921575248241425,0.586922198534012,0.870283365249634,1.45041704177856,0.83437591791153,0.703105181455612,1.0302856862545,1.15049231052399,0.463473439216614,0.771729975938797,0.506444483995438,0.770427972078323,0.857654184103012,0.95843780040741,0.904444396495819,0.676701039075851,0.903377652168274,0.88105833530426,0.598577857017517,0.618268400430679,0.503336727619171,0.692692399024963,0.805393368005753,0.649889439344406,1.04290500283241,0.706921607255936,0.467260614037514,0.723114460706711,0.620734870433807,0.437789916992188,0.352699995040894,1.21630710363388,1.05254435539246
2968.82465842729,0.930052697658539,0.588957369327545,0.870063066482544,1.44969201087952,0.839048326015472,0.705004245042801,1.03242906928062,1.15750503540039,0.467365801334381,0.773538053035736,0.50915464758873,0.775751709938049,0.855974137783051,0.957262754440308,0.912180244922638,0.675950706005096,0.909720033407211,0.881997585296631,0.602536827325821,0.622330904006958,0.506707280874252,0.694437652826309,0.803815096616745,0.649118930101395,1.03990107774734,0.711320519447327,0.470686540007591,0.725535839796066,0.621257066726685,0.438119947910309,0.346895158290863,1.21737718582153,1.04976582527161
2966.96098946649,0.937971591949463,0.589727312326431,0.871513605117798,1.45042341947556,0.850338518619537,0.706262707710266,1.03539070487022,1.16686910390854,0.47125232219696,0.777178645133972,0.513194710016251,0.781108468770981,0.859600841999054,0.954536885023117,0.920035660266876,0.673698216676712,0.916458576917648,0.88549393415451,0.608482986688614,0.625829517841339,0.510703176259995,0.696634560823441,0.805140554904938,0.648140907287598,1.03638300299644,0.7161465883255,0.473524138331413,0.72871658205986,0.624471127986908,0.441052079200745,0.344368517398834,1.21877199411392,1.04628962278366
2965.09732050569,0.943844258785248,0.590395718812943,0.873979210853577,1.4513201713562,0.857277452945709,0.708042532205582,1.03567406535149,1.17374676465988,0.475214630365372,0.782240718603134,0.517764776945114,0.785147547721863,0.865989416837692,0.950519859790802,0.926424920558929,0.670095503330231,0.923003643751144,0.88631933927536,0.613865405321121,0.627645760774612,0.514592111110687,0.698141247034073,0.807493031024933,0.64887610077858,1.03011876344681,0.721022516489029,0.476624742150307,0.732582360506058,0.625146329402924,0.443907976150513,0.346246778964996,1.21550965309143,1.04693561792374
2963.23365154489,0.947899222373962,0.592787683010101,0.875617682933807,1.45105665922165,0.861046671867371,0.708271503448486,1.03915169835091,1.17879474163055,0.478873640298843,0.786767661571503,0.520140439271927,0.788206577301025,0.873813569545746,0.947823345661163,0.932275414466858,0.669411242008209,0.92855829000473,0.889872014522552,0.620193123817444,0.629584699869156,0.517360746860504,0.697471886873245,0.810508579015732,0.651858776807785,1.02869096398354,0.724076896905899,0.480446383357048,0.737184464931488,0.63019672036171,0.446985900402069,0.349229574203491,1.21190029382706,1.05305647850037
2961.36998258409,0.94995379447937,0.596206545829773,0.876315772533417,1.4477778673172,0.865685820579529,0.705857664346695,1.04165932536125,1.18228393793106,0.481077343225479,0.790790140628815,0.521308332681656,0.790583968162537,0.877319157123566,0.945397943258286,0.936993598937988,0.672192722558975,0.932261168956757,0.895451009273529,0.626239806413651,0.628345429897308,0.519270837306976,0.69557797908783,0.813840240240097,0.649649858474731,1.03094524145126,0.720983982086182,0.484983816742897,0.738931834697723,0.638399690389633,0.447716951370239,0.349198281764984,1.2062726020813,1.05524915456772
