Wavenumbers,AZURITE - GAMBOGE GA on Paper,AZURITE - GAMBOGE GA on Parchment,AZURITE - LEAD WHITE Glair on Paper,AZURITE - LEAD WHITE Glair on Parchment,AZURITE - LEAD WHITE GA on Paper,AZURITE - LEAD WHITE GA on Parchment,CARMINE - GAMBOGE GA on Paper,CARMINE - GAMBOGE GA on Parchment,CARMINE - LEAD WHITE GA on Paper,CARMINE - LEAD WHITE GA on Parchment,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,CINNABAR - LEAD TIN-YELLOW - LEAD WHITE GA on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE GA on Parchment,CINNABAR - LEAD WHITE Glair on Paper,CINNABAR - LEAD WHITE Glair on Parchment,CINNABAR - LEAD WHITE GA on Paper,CINNABAR - LEAD WHITE GA on Parchment,GAMBOGE - MALACHITE GA on Paper,GAMBOGE - MALACHITE GA on Parchment,GAMBOGE - VERDIGRIS GA on Paper,GAMBOGE - VERDIGRIS GA on Parchment,INDIGO - ORPIMENT GA on Paper,INDIGO - ORPIMENT GA on Parchment,LEAD TIN YELLOW - LEAD WHITE Glair on Paper,LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,LEAD TIN YELLOW - LEAD WHITE GA on Paper,LEAD TIN YELLOW - LEAD WHITE GA on Parchment,MINIUM - LEAD TIN YELLOW Glair on Paper,MINIUM - LEAD TIN YELLOW Glair on Parchment,MINIUM - LEAD TIN YELLOW GA on Paper,MINIUM - LEAD TIN YELLOW GA on Parchment,MALACHITE - LEAD WHITE Glair on Paper,MALACHITE - LEAD WHITE Glair on Parchment,MALACHITE - LEAD WHITE GA on Paper,MALACHITE - LEAD WHITE GA on Parchment,SAFFRON - GAMBOGE GA on Paper,SAFFRON - GAMBOGE GA on Parchment,VERDIGRIS - LEAD WHITE Glair on Paper,VERDIGRIS - LEAD WHITE Glair on Parchment,VERDIGRIS - LEAD WHITE GA on Paper,VERDIGRIS - LEAD WHITE GA on Parchment
3980.79690414199,0.776605546474457,0.943256080150604,0.480861127376556,0.542200028896332,0.639312386512756,0.858697950839996,0.715421199798584,0.822627604007721,0.316406220197678,0.520643055438995,0.370148807764053,0.521687388420105,0.897946000099182,0.77220207452774,0.444131642580032,0.505545854568481,0.664233028888702,0.833861410617828,0.774411559104919,0.750631809234619,0.928535521030426,0.821425974369049,0.30086475610733,0.698812484741211,0.325608342885971,0.521687388420105,0.615531921386719,0.401603639125824,0.110080495476723,0.365693658590317,0.85185694694519,0.530515193939209,0.433525860309601,0.371053963899612,0.732337236404419,0.770733594894409,0.412603557109833,0.739162504673004,0.472966998815536,0.790933966636658,0.766155540943146,0.801912069320679
3978.93323518119,0.779927432537079,0.940338850021362,0.481593787670135,0.543651640415192,0.636279284954071,0.859721422195435,0.712793469429016,0.821923017501831,0.315412312746048,0.518594145774841,0.370002299547195,0.522382855415344,0.897914469242096,0.773235559463501,0.443358451128006,0.503338575363159,0.664986252784729,0.830223560333252,0.77114737033844,0.74864399433136,0.929741978645325,0.822634994983673,0.299977570772171,0.696035206317902,0.324935019016266,0.522382855415344,0.615900874137878,0.400297164916992,0.111410804092884,0.365367293357849,0.849197864532471,0.530801653862,0.432525306940079,0.370337069034576,0.73354834318161,0.7688889503479,0.412503212690353,0.741454064846039,0.475068211555481,0.79407125711441,0.764068603515625,0.805048644542694
3977.06956622039,0.784951686859131,0.941660940647125,0.482698351144791,0.54310941696167,0.636351644992828,0.863243281841278,0.712392926216125,0.820259749889374,0.315277129411697,0.517429709434509,0.368766784667969,0.524265944957733,0.896039009094238,0.775818586349487,0.444276481866837,0.502813398838043,0.664378464221954,0.833969712257385,0.771649777889252,0.747906029224396,0.93308037519455,0.823355793952942,0.299821794033051,0.693528115749359,0.324198961257935,0.524265944957733,0.616121470928192,0.399215906858444,0.112148240208626,0.364462584257126,0.846592843532562,0.53006774187088,0.431875795125961,0.369198054075241,0.73332554101944,0.767768681049347,0.411670446395874,0.743334591388702,0.476448953151703,0.796883821487427,0.763363063335419,0.802896201610565
3975.20589725959,0.790566146373749,0.944397211074829,0.482041716575623,0.541703522205353,0.63733959197998,0.866304934024811,0.712248980998993,0.818090438842773,0.315197914838791,0.518384397029877,0.367651760578156,0.525652587413788,0.89328008890152,0.776459097862244,0.444241255521774,0.501618802547455,0.662180185317993,0.838489174842834,0.776345372200012,0.747167468070984,0.935178518295288,0.823166906833649,0.299469977617264,0.689797759056091,0.322946190834045,0.525652587413788,0.616145133972168,0.399320483207703,0.111839935183525,0.363154977560043,0.843706905841827,0.526815354824066,0.431072115898132,0.367043852806091,0.731418192386627,0.767372310161591,0.409445911645889,0.744436800479889,0.476305454969406,0.797868311405182,0.761923611164093,0.797607958316803
3973.34222829879,0.794771492481232,0.94703221321106,0.481432020664215,0.541143417358398,0.637737393379211,0.867410659790039,0.711911499500275,0.819355010986328,0.314808934926987,0.522041380405426,0.366972208023071,0.527801215648651,0.895252883434296,0.777508676052094,0.443439871072769,0.500651001930237,0.662279665470123,0.840022325515747,0.781054079532623,0.745844542980194,0.93475478887558,0.824224650859833,0.299270659685135,0.690207421779633,0.321239173412323,0.527801215648651,0.61655730009079,0.400425434112549,0.112414941191673,0.362823486328125,0.842215180397034,0.525063812732697,0.430963307619095,0.365490794181824,0.731890738010406,0.769055902957916,0.407515287399292,0.746381938457489,0.475909620523453,0.800690293312073,0.761243879795074,0.796013712882996
3971.47855933799,0.796434998512268,0.946929574012756,0.480619251728058,0.5404412150383,0.636466562747955,0.863845229148865,0.710127770900726,0.819369792938232,0.314382046461105,0.524452447891235,0.366220563650131,0.529541611671448,0.895841717720032,0.77934718132019,0.44308415055275,0.499053686857224,0.662400484085083,0.839602649211884,0.781090378761292,0.741569042205811,0.934779524803162,0.822603940963745,0.29957902431488,0.693858563899994,0.319314390420914,0.529541611671448,0.615665912628174,0.401243776082993,0.113379158079624,0.362696260213852,0.840072691440582,0.52490246295929,0.431104123592377,0.36499410867691,0.73173862695694,0.768158316612244,0.405906289815903,0.747017621994019,0.475458532571793,0.803300738334656,0.760104298591614,0.794902801513672
3969.61489037719,0.798638582229614,0.947516679763794,0.479224443435669,0.538568079471588,0.636096894741058,0.862769186496735,0.708131611347198,0.816504716873169,0.314472943544388,0.524542510509491,0.367055147886276,0.530491232872009,0.893094897270203,0.780607342720032,0.443905979394913,0.498120725154877,0.660885572433472,0.840459644794464,0.781249761581421,0.738203644752502,0.936029434204102,0.820384323596954,0.299816280603409,0.695796072483063,0.318145751953125,0.530491232872009,0.613657772541046,0.401865631341934,0.11381508409977,0.362537443637848,0.839838564395905,0.524766087532043,0.430964261293411,0.365231841802597,0.731456220149994,0.769201040267944,0.403816759586334,0.74693363904953,0.474089115858078,0.803576409816742,0.760244011878967,0.792294502258301
3967.75122141639,0.797839105129242,0.94641125202179,0.478744506835938,0.537347972393036,0.634404540061951,0.864539623260498,0.70656430721283,0.812754511833191,0.314365833997726,0.522511065006256,0.368284910917282,0.530750453472137,0.886806488037109,0.781281650066376,0.444994419813156,0.497483551502228,0.65716540813446,0.840871274471283,0.781566083431244,0.73791366815567,0.931105196475983,0.818246245384216,0.299560099840164,0.694482326507568,0.317169338464737,0.530750453472137,0.609898388385773,0.402381867170334,0.113648846745491,0.362366944551468,0.84033191204071,0.525682628154755,0.430432468652725,0.365726858377457,0.729918122291565,0.7723588347435,0.40149250626564,0.745878338813782,0.472011655569077,0.801587879657745,0.760018110275269,0.789169371128082
3965.88755245559,0.794812202453613,0.946118950843811,0.479121655225754,0.5382080078125,0.633179783821106,0.864001452922821,0.70749419927597,0.810435831546783,0.314322382211685,0.521324217319489,0.369180887937546,0.529821693897247,0.883834183216095,0.783291220664978,0.446437060832977,0.498381584882736,0.654594838619232,0.841945886611938,0.78303450345993,0.739389359951019,0.92598295211792,0.817503392696381,0.29900187253952,0.694580137729645,0.316942751407623,0.529821693897247,0.607655227184296,0.402392208576202,0.112988874316216,0.362174957990646,0.843655407428741,0.526801705360413,0.429891318082809,0.365599691867828,0.728249192237854,0.774664402008057,0.39923220872879,0.747373104095459,0.471177905797958,0.800549447536469,0.758571922779083,0.789790570735931
3964.02388349479,0.787617981433868,0.946945250034332,0.478957056999207,0.539114415645599,0.632371187210083,0.85935366153717,0.707938432693481,0.807016551494598,0.313146561384201,0.519062757492065,0.369410812854767,0.527094483375549,0.882270812988281,0.782530009746552,0.446282893419266,0.500948369503021,0.65285450220108,0.842245578765869,0.782917082309723,0.739975690841675,0.920376896858215,0.815460026264191,0.297932773828506,0.695083320140839,0.316963076591492,0.527094483375549,0.605162084102631,0.401832938194275,0.112158939242363,0.361316949129105,0.845865964889526,0.525421023368835,0.430224895477295,0.365716934204102,0.726932883262634,0.773109912872314,0.397383332252502,0.747091054916382,0.470425128936768,0.795658528804779,0.755556106567383,0.788960695266724
3962.16021453399,0.780337870121002,0.948905766010284,0.478203237056732,0.541480541229248,0.630431175231934,0.856400370597839,0.708516657352448,0.805942177772522,0.311785399913788,0.51695191860199,0.3698510825634,0.524756610393524,0.881678640842438,0.781710922718048,0.445083945989609,0.503827571868896,0.6517134308815,0.844681739807129,0.780956208705902,0.741347551345825,0.913836359977722,0.810686051845551,0.296710312366486,0.697063505649567,0.317268580198288,0.524756610393524,0.601888477802277,0.401976197957993,0.111346878111362,0.360426962375641,0.847751259803772,0.523677885532379,0.431595414876938,0.367364883422852,0.723840773105621,0.772706925868988,0.396523267030716,0.746222138404846,0.46932128071785,0.790574193000793,0.753424942493439,0.786486864089966
3960.29654557319,0.774802207946777,0.948164403438568,0.476717114448547,0.54301381111145,0.627674639225006,0.854447185993195,0.706864416599274,0.806553184986115,0.31028288602829,0.51643031835556,0.370132863521576,0.522280752658844,0.88058078289032,0.780841648578644,0.443745046854019,0.505156219005585,0.6499263048172,0.846242010593414,0.777269423007965,0.741160333156586,0.906603634357452,0.802113175392151,0.2953861951828,0.697515666484833,0.318899691104889,0.522280752658844,0.600892245769501,0.401138812303543,0.111106514930725,0.361133575439453,0.849137008190155,0.522104680538177,0.432806938886642,0.3677758872509,0.71965754032135,0.774563252925873,0.396215796470642,0.745666742324829,0.46674171090126,0.784180819988251,0.749744176864624,0.782852947711945
3958.43287661239,0.770020842552185,0.94666463136673,0.476572901010513,0.544759631156921,0.625357687473297,0.853264331817627,0.703291773796082,0.807951629161835,0.308800250291824,0.515928089618683,0.369476675987244,0.520643055438995,0.883740961551666,0.780965924263,0.443809568881989,0.506275951862335,0.648508250713348,0.848908245563507,0.773670256137848,0.741281032562256,0.901138842105865,0.793403923511505,0.294528543949127,0.697007179260254,0.320990383625031,0.520643055438995,0.600948572158813,0.400141507387161,0.111990317702293,0.363261997699738,0.853333175182343,0.522766053676605,0.43439844250679,0.367846578359604,0.719379246234894,0.775689482688904,0.396165728569031,0.743646740913391,0.462885349988937,0.777339041233063,0.745133221149445,0.780184268951416
3956.56920765159,0.76609605550766,0.942867159843445,0.476517558097839,0.545080423355103,0.621403694152832,0.852903544902802,0.700792193412781,0.808557212352753,0.307984083890915,0.514522731304169,0.367842227220535,0.520381808280945,0.885977387428284,0.779577970504761,0.443374842405319,0.507590353488922,0.646313011646271,0.84867125749588,0.768119275569916,0.738650977611542,0.893925905227661,0.787204384803772,0.293187975883484,0.696026086807251,0.322022795677185,0.520381808280945,0.597935259342194,0.39891728758812,0.112121224403381,0.364340513944626,0.854686737060547,0.524214148521423,0.435955792665482,0.368421852588654,0.720259785652161,0.773601412773132,0.396570175886154,0.740301668643951,0.458778202533722,0.772273004055023,0.740399122238159,0.778057336807251
3954.70553869079,0.764821887016296,0.94318413734436,0.475649982690811,0.545068740844727,0.617395401000977,0.854233741760254,0.700806498527527,0.809224247932434,0.307549387216568,0.512186288833618,0.365469574928284,0.521159827709198,0.888210713863373,0.778968274593353,0.44139352440834,0.508087933063507,0.644881129264832,0.847074270248413,0.766157209873199,0.736294507980347,0.889436483383179,0.784930527210236,0.291383892297745,0.695883214473724,0.322086930274963,0.521159827709198,0.595083594322205,0.397243797779083,0.11124274879694,0.364022344350815,0.854177296161652,0.52452540397644,0.436671316623688,0.368566751480103,0.71972244977951,0.772290527820587,0.397257298231125,0.736930251121521,0.454754620790482,0.770005345344543,0.737732887268066,0.776886463165283
3952.84186972999,0.765265703201294,0.944685339927673,0.475443512201309,0.544726073741913,0.616781771183014,0.852193713188171,0.700340747833252,0.809718012809753,0.307038754224777,0.509479343891144,0.36124974489212,0.521254241466522,0.887365758419037,0.777889251708984,0.439215928316116,0.506823360919952,0.644396126270294,0.844215631484985,0.766306936740875,0.734088659286499,0.884007036685944,0.777936816215515,0.289552539587021,0.69352650642395,0.321396350860596,0.521254241466522,0.595779895782471,0.396050125360489,0.110804200172424,0.363185256719589,0.852094650268555,0.524355053901672,0.436236798763275,0.366897851228714,0.71713125705719,0.770838022232056,0.397183984518051,0.731543004512787,0.450580209493637,0.767160892486572,0.734752535820007,0.773763835430145
3950.97820076919,0.767616987228394,0.946870625019073,0.476472824811935,0.543211281299591,0.618206381797791,0.851124048233032,0.70069283246994,0.811619877815247,0.307316780090332,0.509987413883209,0.357869803905487,0.522293210029602,0.887857258319855,0.776067912578583,0.438412368297577,0.507244050502777,0.644944727420807,0.843236804008484,0.768401920795441,0.73288482427597,0.880397975444794,0.768615365028381,0.288665026426315,0.691618025302887,0.32163068652153,0.522293210029602,0.598776698112488,0.396506398916245,0.111264787614346,0.36288395524025,0.850441575050354,0.523772180080414,0.436445534229279,0.365693837404251,0.716796517372131,0.768042147159576,0.396738260984421,0.728433907032013,0.446417033672333,0.765508353710175,0.733051776885986,0.770195066928864
3949.11453180838,0.768180191516876,0.943134307861328,0.475877523422241,0.541386365890503,0.617515444755554,0.848417699337006,0.698975741863251,0.811136960983276,0.306669950485229,0.512201607227325,0.35605987906456,0.523577570915222,0.886799573898315,0.773065090179443,0.437329649925232,0.506089389324188,0.646524965763092,0.840776920318604,0.770550668239594,0.733065664768219,0.874560534954071,0.759144723415375,0.287902653217316,0.68824964761734,0.321406930685043,0.523577570915222,0.600873231887817,0.397104501724243,0.112177632749081,0.362415134906769,0.84599244594574,0.522168397903442,0.434442460536957,0.364818185567856,0.71674382686615,0.763288974761963,0.395382016897202,0.72607558965683,0.441664159297943,0.76194155216217,0.728654861450195,0.765563368797302
3947.25086284758,0.766832768917084,0.940900325775146,0.475312739610672,0.54075562953949,0.616510152816772,0.844201385974884,0.695979118347168,0.811470508575439,0.305459827184677,0.51478511095047,0.354311853647232,0.526120781898499,0.885613858699799,0.772863209247589,0.436049848794937,0.503647744655609,0.648284554481506,0.837296366691589,0.772377789020538,0.734655737876892,0.868758678436279,0.753861844539642,0.287770062685013,0.684778988361359,0.321064472198486,0.526120781898499,0.601932644844055,0.396276772022247,0.11252611130476,0.361216425895691,0.842770874500275,0.521778643131256,0.432630568742752,0.36497950553894,0.715716123580933,0.759331583976746,0.394776195287704,0.72297215461731,0.438180774450302,0.760524451732635,0.722733557224274,0.763136744499207
3945.38719388678,0.765056133270264,0.940249562263489,0.47544664144516,0.539007067680359,0.61592310667038,0.836480319499969,0.693755805492401,0.809227466583252,0.305249780416489,0.514703273773193,0.353276282548904,0.528302431106567,0.881395161151886,0.773300528526306,0.43417027592659,0.500569522380829,0.648124396800995,0.832355976104736,0.773555874824524,0.732555568218231,0.863904178142548,0.748431801795959,0.287575215101242,0.680354952812195,0.321269422769547,0.528302431106567,0.601214647293091,0.394111126661301,0.112256422638893,0.36021363735199,0.839744508266449,0.521980166435242,0.43100181221962,0.365386962890625,0.713542461395264,0.753760457038879,0.393514096736908,0.719079732894897,0.435396939516068,0.75942325592041,0.719267845153809,0.760148465633392
3943.52352492598,0.765382468700409,0.94055050611496,0.475434362888336,0.5374356508255,0.615427792072296,0.831106007099152,0.692021429538727,0.806849718093872,0.305226624011993,0.513714849948883,0.354920446872711,0.530388414859772,0.878494381904602,0.773904204368591,0.434239745140076,0.499073892831802,0.647607624530792,0.828404784202576,0.776052117347717,0.731401801109314,0.859622836112976,0.746647357940674,0.287073701620102,0.677010834217072,0.321036398410797,0.530388414859772,0.600219547748566,0.392510831356049,0.112267695367336,0.360608249902725,0.838523626327515,0.522725820541382,0.429973095655441,0.365718722343445,0.712859809398651,0.752058506011963,0.390603303909302,0.717854976654053,0.433229565620422,0.757276952266693,0.718899011611938,0.758256316184998
3941.65985596518,0.762438833713531,0.937647223472595,0.475753784179688,0.537783563137054,0.613676965236664,0.828143894672394,0.690194666385651,0.804448366165161,0.303819417953491,0.512177288532257,0.357602834701538,0.530656695365906,0.879146218299866,0.773124039173126,0.43771705031395,0.498729646205902,0.647046744823456,0.826781034469604,0.777637541294098,0.732384324073792,0.852170288562775,0.74651312828064,0.286115169525146,0.675024747848511,0.320374935865402,0.530656695365906,0.599792778491974,0.391168862581253,0.112577073276043,0.361164033412933,0.841306447982788,0.523445785045624,0.430666893720627,0.366935759782791,0.712244927883148,0.752430975437164,0.388226091861725,0.718268513679504,0.431821912527084,0.755092620849609,0.716242253780365,0.758129835128784
3939.79618700438,0.759917557239532,0.93620103597641,0.475625157356262,0.537934720516205,0.613142490386963,0.827992975711823,0.689868748188019,0.80241721868515,0.301634520292282,0.511872708797455,0.360141187906265,0.528736054897308,0.882104992866516,0.771471858024597,0.441021412611008,0.499221920967102,0.64638489484787,0.827177166938782,0.779941022396088,0.732254803180695,0.844969689846039,0.747387528419495,0.284876465797424,0.674338042736053,0.320853531360626,0.528736054897308,0.599731206893921,0.389741778373718,0.111830353736877,0.36107873916626,0.845701158046722,0.523536443710327,0.432157844305038,0.368056893348694,0.712586641311646,0.751213312149048,0.387741237878799,0.719963014125824,0.431871086359024,0.755057334899902,0.712401151657104,0.757596671581268
3937.93251804358,0.758920252323151,0.937892019748688,0.472832649946213,0.535737812519073,0.612379372119904,0.826106548309326,0.688905954360962,0.797397673130035,0.300209552049637,0.511412501335144,0.361428469419479,0.525830924510956,0.88004332780838,0.766052484512329,0.440456569194794,0.499477386474609,0.643954753875732,0.825695633888245,0.778293907642365,0.729408979415894,0.836645066738129,0.747787058353424,0.283750265836716,0.673170268535614,0.32145631313324,0.525830924510956,0.59741622209549,0.38883438706398,0.110804937779903,0.360528349876404,0.845282018184662,0.521581947803497,0.433422565460205,0.368460893630981,0.711651563644409,0.748372375965118,0.387276113033295,0.719923615455627,0.430596798658371,0.751415133476257,0.709779918193817,0.753707766532898
